Sample Time,xECG,ivECG,Error,Error Description,User State,User CM Marker,xECG_filtered,ivECG_filtered
11.132,4.111200,-69.354960,NA,NA,,NA,-0.101105,-0.083340
11.136,4.082112,-69.683136,NA,NA,,NA,-0.100556,-0.107059
11.14,4.116336,-69.484896,NA,NA,,NA,-0.098775,-0.109341
11.144,4.164144,-69.134016,NA,NA,,NA,-0.098851,-0.103396
11.148,4.111536,-69.290976,NA,NA,,NA,-0.101316,-0.100416
11.152,4.065312,-69.687072,NA,NA,,NA,-0.105061,-0.109209
11.156,4.123152,-69.538368,NA,NA,,NA,-0.107773,-0.121326
11.16,4.163616,-69.145104,NA,NA,,NA,-0.107270,-0.122898
11.164,4.111872,-69.230016,NA,NA,,NA,-0.103036,-0.114261
11.168,4.074144,-69.625296,NA,NA,,NA,-0.096787,-0.106541
11.172,4.109040,-69.594288,NA,NA,,NA,-0.091545,-0.105559
11.176,4.141632,-69.208560,NA,NA,,NA,-0.089918,-0.109217
11.18,4.095696,-69.195744,NA,NA,,NA,-0.092845,-0.114828
11.184,4.029504,-69.599232,NA,NA,,NA,-0.099425,-0.122113
11.188,4.049424,-69.665376,NA,NA,,NA,-0.107688,-0.132148
11.192,4.102992,-69.299136,NA,NA,,NA,-0.115665,-0.143226
11.196,4.095792,-69.159360,NA,NA,,NA,-0.122055,-0.147587
11.2,4.027056,-69.527808,NA,NA,,NA,-0.126042,-0.142286
11.204,4.029936,-69.705168,NA,NA,,NA,-0.126582,-0.141269
11.208,4.099680,-69.359856,NA,NA,,NA,-0.121995,-0.155414
11.212,4.093536,-69.117168,NA,NA,,NA,-0.110540,-0.163713
11.216,4.027680,-69.462912,NA,NA,,NA,-0.091784,-0.136553
11.22,4.032816,-69.729072,NA,NA,,NA,-0.067729,-0.085497
11.224,4.102176,-69.433152,NA,NA,,NA,-0.042600,-0.050607
11.228,4.139280,-69.079728,NA,NA,,NA,-0.021090,-0.040622
11.232,4.099776,-69.313584,NA,NA,,NA,-0.005860,-0.031431
11.236,4.102128,-69.634032,NA,NA,,NA,0.002546,-0.014843
11.24,4.162944,-69.394992,NA,NA,,NA,0.007377,-0.011901
11.244,4.202880,-69.004512,NA,NA,,NA,0.012557,-0.027123
11.248,4.138320,-69.201552,NA,NA,,NA,0.020830,-0.035605
11.252,4.095792,-69.619584,NA,NA,,NA,0.032119,-0.019676
11.256,4.133568,-69.478896,NA,NA,,NA,0.043402,0.011480
11.26,4.210416,-69.025056,NA,NA,,NA,0.050051,0.037362
11.264,4.199136,-69.090960,NA,NA,,NA,0.047775,0.041841
11.268,4.168560,-69.514848,NA,NA,,NA,0.034403,0.020285
11.272,4.207872,-69.449808,NA,NA,,NA,0.010853,-0.016983
11.276,4.238496,-69.052992,NA,NA,,NA,-0.019176,-0.055183
11.28,4.152000,-69.094656,NA,NA,,NA,-0.050762,-0.089206
11.284,4.058544,-69.546432,NA,NA,,NA,-0.079697,-0.118796
11.288,4.071168,-69.603408,NA,NA,,NA,-0.103689,-0.139961
11.292,4.125408,-69.233376,NA,NA,,NA,-0.122422,-0.153541
11.296,4.078464,-69.155280,NA,NA,,NA,-0.136728,-0.168745
11.3,3.972192,-69.572640,NA,NA,,NA,-0.147613,-0.186922
11.304,4.008480,-69.702288,NA,NA,,NA,-0.155867,-0.196956
11.308,4.034976,-69.392688,NA,NA,,NA,-0.162164,-0.194767
11.312,4.017312,-69.191952,NA,NA,,NA,-0.167110,-0.191478
11.316,3.970512,-69.511248,NA,NA,,NA,-0.171347,-0.196278
11.32,3.960288,-69.761424,NA,NA,,NA,-0.176102,-0.204366
11.324,3.984576,-69.493008,NA,NA,,NA,-0.183973,-0.205875
11.328,4.005168,-69.199824,NA,NA,,NA,-0.195914,-0.171940
11.332,3.967296,-69.447600,NA,NA,,NA,-0.218713,-0.172283
11.336,3.936816,-69.773424,NA,NA,,NA,-0.244205,-0.201615
11.34,3.985584,-69.557712,NA,NA,,NA,-0.255166,-0.264678
11.344,4.000320,-69.216096,NA,NA,,NA,-0.224278,-0.320686
11.348,3.893808,-69.462624,NA,NA,,NA,-0.123341,-0.291178
11.352,3.777552,-69.901536,NA,NA,,NA,0.062836,-0.107517
11.356,3.879072,-69.710592,NA,NA,,NA,0.325145,0.236534
11.36,4.119696,-69.128736,NA,NA,,NA,0.627870,0.666949
11.364,4.380912,-68.895600,NA,NA,,NA,0.916734,1.066007
11.368,4.748592,-68.886672,NA,NA,,NA,1.134165,1.339882
11.372,5.255664,-68.395248,NA,NA,,NA,1.235869,1.454085
11.376,5.557776,-67.754544,NA,NA,,NA,1.203196,1.407362
11.38,5.616576,-67.659360,NA,NA,,NA,1.048255,1.199510
11.384,5.483952,-68.136096,NA,NA,,NA,0.810172,0.853642
11.388,5.274192,-68.424576,NA,NA,,NA,0.542822,0.457460
11.392,5.056320,-68.332992,NA,NA,,NA,0.297906,0.139816
11.396,4.606656,-68.649216,NA,NA,,NA,0.109663,-0.019523
11.4,4.157376,-69.406896,NA,NA,,NA,-0.012178,-0.049914
11.404,4.058976,-69.651648,NA,NA,,NA,-0.078456,-0.045983
11.408,4.095696,-69.337776,NA,NA,,NA,-0.109645,-0.068124
11.412,4.115184,-69.103440,NA,NA,,NA,-0.124971,-0.102140
11.416,4.042848,-69.443232,NA,NA,,NA,-0.136472,-0.113471
11.42,4.002816,-69.732336,NA,NA,,NA,-0.148699,-0.107863
11.424,4.021872,-69.478272,NA,NA,,NA,-0.165717,-0.119963
11.428,4.031328,-69.162816,NA,NA,,NA,-0.176680,-0.143058
11.432,3.974064,-69.438144,NA,NA,,NA,-0.183975,-0.159457
11.436,3.931296,-69.795456,NA,NA,,NA,-0.186779,-0.156966
11.44,3.985584,-69.570096,NA,NA,,NA,-0.185783,-0.145850
11.444,4.026816,-69.175488,NA,NA,,NA,-0.182556,-0.136339
11.448,3.951984,-69.387072,NA,NA,,NA,-0.178501,-0.130324
11.452,3.914400,-69.798720,NA,NA,,NA,-0.174254,-0.128003
11.456,3.980112,-69.635232,NA,NA,,NA,-0.169853,-0.124961
11.46,4.042416,-69.214656,NA,NA,,NA,-0.165312,-0.114268
11.464,3.987744,-69.310464,NA,NA,,NA,-0.161015,-0.101611
11.468,3.943824,-69.730224,NA,NA,,NA,-0.157455,-0.100796
11.472,3.989568,-69.653568,NA,NA,,NA,-0.154506,-0.110063
11.476,4.031328,-69.240768,NA,NA,,NA,-0.151204,-0.114124
11.48,4.010256,-69.240720,NA,NA,,NA,-0.146410,-0.108258
11.484,3.974544,-69.653376,NA,NA,,NA,-0.139666,-0.098637
11.488,4.021968,-69.663744,NA,NA,,NA,-0.131528,-0.086218
11.492,4.068000,-69.278304,NA,NA,,NA,-0.123154,-0.071062
11.496,4.041552,-69.175104,NA,NA,,NA,-0.115337,-0.061221
11.5,3.994224,-69.544272,NA,NA,,NA,-0.107743,-0.059693
11.504,4.010016,-69.673680,NA,NA,,NA,-0.098987,-0.055870
11.508,4.097616,-69.298656,NA,NA,,NA,-0.087433,-0.042325
11.512,4.078128,-69.119712,NA,NA,,NA,-0.072287,-0.025529
11.516,3.992832,-69.461376,NA,NA,,NA,-0.054188,-0.012205
11.52,4.035312,-69.649152,NA,NA,,NA,-0.031029,-0.015870
11.524,4.102704,-69.360528,NA,NA,,NA,-0.011420,0.000573
11.528,4.140240,-69.052800,NA,NA,,NA,0.007844,0.019695
11.532,4.115184,-69.285216,NA,NA,,NA,0.027495,0.041231
11.536,4.107072,-69.588624,NA,NA,,NA,0.048719,0.063838
11.54,4.178016,-69.348048,NA,NA,,NA,0.072507,0.084885
11.544,4.235712,-68.949696,NA,NA,,NA,0.099342,0.106283
11.548,4.208784,-69.113616,NA,NA,,NA,0.129001,0.135268
11.552,4.222896,-69.444336,NA,NA,,NA,0.160381,0.174059
11.556,4.309680,-69.257088,NA,NA,,NA,0.191541,0.213369
11.56,4.379424,-68.850720,NA,NA,,NA,0.220026,0.242135
11.564,4.363296,-68.913504,NA,NA,,NA,0.243423,0.261118
11.568,4.326240,-69.287568,NA,NA,,NA,0.259913,0.279557
11.572,4.406304,-69.197856,NA,NA,,NA,0.268525,0.298616
11.576,4.468032,-68.780832,NA,NA,,NA,0.268987,0.307940
11.58,4.459296,-68.749536,NA,NA,,NA,0.261360,0.301007
11.584,4.424496,-69.138000,NA,NA,,NA,0.245809,0.281964
11.588,4.448928,-69.188208,NA,NA,,NA,0.222733,0.254014
11.592,4.502016,-68.811168,NA,NA,,NA,0.193076,0.216128
11.596,4.453680,-68.746176,NA,NA,,NA,0.158473,0.174363
11.6,4.341408,-69.155376,NA,NA,,NA,0.121182,0.137837
11.604,4.310448,-69.337056,NA,NA,,NA,0.083869,0.101475
11.608,4.303248,-69.059904,NA,NA,,NA,0.049182,0.055023
11.612,4.241856,-68.895408,NA,NA,,NA,0.019068,0.009441
11.616,4.148784,-69.244944,NA,NA,,NA,-0.010187,-0.025122
11.62,4.139808,-69.506832,NA,NA,,NA,-0.030761,-0.027597
11.624,4.167792,-69.245328,NA,NA,,NA,-0.048309,-0.036277
11.628,4.163520,-68.950848,NA,NA,,NA,-0.063516,-0.063351
11.632,4.098816,-69.228864,NA,NA,,NA,-0.075841,-0.092704
11.636,4.057056,-69.587568,NA,NA,,NA,-0.084141,-0.107246
11.64,4.069536,-69.385056,NA,NA,,NA,-0.087883,-0.107242
11.644,4.105680,-69.000240,NA,NA,,NA,-0.087805,-0.102053
11.648,4.064832,-69.184368,NA,NA,,NA,-0.085624,-0.100425
11.652,4.017456,-69.585408,NA,NA,,NA,-0.083176,-0.105388
11.656,4.067712,-69.425616,NA,NA,,NA,-0.081688,-0.109927
11.66,4.124736,-69.011904,NA,NA,,NA,-0.081706,-0.106417
11.664,4.084176,-69.120432,NA,NA,,NA,-0.083409,-0.101267
11.668,4.014528,-69.556128,NA,NA,,NA,-0.086618,-0.105427
11.672,4.055424,-69.470448,NA,NA,,NA,-0.090461,-0.115234
11.676,4.114656,-69.041712,NA,NA,,NA,-0.093407,-0.121145
11.68,4.097712,-69.051552,NA,NA,,NA,-0.094077,-0.125377
11.684,4.052208,-69.470160,NA,NA,,NA,-0.092270,-0.131097
11.688,4.077072,-69.488544,NA,NA,,NA,-0.089319,-0.129448
11.692,4.112064,-69.111984,NA,NA,,NA,-0.087373,-0.117880
11.696,4.087392,-69.019776,NA,NA,,NA,-0.088047,-0.112865
11.7,4.031952,-69.415968,NA,NA,,NA,-0.091462,-0.124655
11.704,4.059504,-69.516528,NA,NA,,NA,-0.096321,-0.139021
11.708,4.100304,-69.177984,NA,NA,,NA,-0.100799,-0.141466
11.712,4.114416,-68.967840,NA,NA,,NA,-0.103369,-0.127903
11.716,4.047072,-69.305232,NA,NA,,NA,-0.103809,-0.132462
11.72,4.034352,-69.534576,NA,NA,,NA,-0.102331,-0.137660
11.724,4.104960,-69.237744,NA,NA,,NA,-0.099641,-0.134251
11.728,4.153680,-68.948208,NA,NA,,NA,-0.096387,-0.125340
11.732,4.110336,-69.187728,NA,NA,,NA,-0.093126,-0.119167
11.736,4.088784,-69.470448,NA,NA,,NA,-0.090522,-0.115373
11.74,4.115376,-69.273936,NA,NA,,NA,-0.089373,-0.109649
11.744,4.143072,-68.928144,NA,NA,,NA,-0.090451,-0.105228
11.748,4.098816,-69.098880,NA,NA,,NA,-0.094176,-0.108375
11.752,4.072320,-69.482976,NA,NA,,NA,-0.100165,-0.116645
11.756,4.122816,-69.345216,NA,NA,,NA,-0.107133,-0.122740
11.76,4.189440,-68.934864,NA,NA,,NA,-0.113426,-0.126023
11.764,4.131888,-69.032976,NA,NA,,NA,-0.117818,-0.129083
11.768,4.047888,-69.465264,NA,NA,,NA,-0.120027,-0.129150
11.772,4.098096,-69.396528,NA,NA,,NA,-0.120635,-0.124566
11.776,4.163712,-68.973696,NA,NA,,NA,-0.120491,-0.120732
11.78,4.133376,-68.988336,NA,NA,,NA,-0.120048,-0.119193
11.784,4.074912,-69.391968,NA,NA,,NA,-0.119061,-0.114571
11.788,4.130016,-69.406080,NA,NA,,NA,-0.116604,-0.110187
11.792,4.173744,-69.031776,NA,NA,,NA,-0.111352,-0.115783
11.796,4.146720,-68.938416,NA,NA,,NA,-0.102185,-0.122879
11.8,4.098480,-69.315072,NA,NA,,NA,-0.088920,-0.109347
11.804,4.144272,-69.402960,NA,NA,,NA,-0.072720,-0.074785
11.808,4.221504,-69.050160,NA,NA,,NA,-0.054384,-0.027250
11.812,4.251456,-68.812752,NA,NA,,NA,-0.039977,-0.003247
11.816,4.179840,-69.153744,NA,NA,,NA,-0.029993,0.017596
11.82,4.207536,-69.370128,NA,NA,,NA,-0.024525,0.029115
11.824,4.294368,-69.045168,NA,NA,,NA,-0.021310,0.018339
11.828,4.319808,-68.741616,NA,NA,,NA,-0.016762,0.000259
11.832,4.269408,-69.025488,NA,NA,,NA,-0.008160,0.005920
11.836,4.230096,-69.371616,NA,NA,,NA,0.004217,0.037415
11.84,4.314288,-69.102432,NA,NA,,NA,0.016550,0.068792
11.844,4.379520,-68.683440,NA,NA,,NA,0.023213,0.083509
11.848,4.347024,-68.866560,NA,NA,,NA,0.019762,0.080921
11.852,4.307712,-69.264144,NA,NA,,NA,0.005252,0.060245
11.856,4.304160,-69.151536,NA,NA,,NA,-0.017532,0.025883
11.86,4.332288,-68.756928,NA,NA,,NA,-0.043895,-0.006735
11.864,4.286448,-68.901408,NA,NA,,NA,-0.069710,-0.029857
11.868,4.211328,-69.352896,NA,NA,,NA,-0.092852,-0.051105
11.872,4.230240,-69.292512,NA,NA,,NA,-0.112942,-0.074578
11.876,4.261344,-68.899968,NA,NA,,NA,-0.130217,-0.095027
11.88,4.220016,-68.937600,NA,NA,,NA,-0.144896,-0.111308
11.884,4.144896,-69.372240,NA,NA,,NA,-0.157192,-0.124944
11.888,4.152768,-69.388848,NA,NA,,NA,-0.167314,-0.131611
11.892,4.186128,-69.007776,NA,NA,,NA,-0.175355,-0.131755
11.896,4.173072,-68.934864,NA,NA,,NA,-0.181200,-0.136802
11.9,4.127760,-69.303696,NA,NA,,NA,-0.184810,-0.150067
11.904,4.163088,-69.406272,NA,NA,,NA,-0.184584,-0.161785
11.908,4.211616,-69.047712,NA,NA,,NA,-0.188965,-0.153082
11.912,4.192464,-68.885856,NA,NA,,NA,-0.200109,-0.140993
11.916,4.166112,-69.212112,NA,NA,,NA,-0.220159,-0.144798
11.92,4.171440,-69.419088,NA,NA,,NA,-0.243456,-0.177064
11.924,4.188816,-69.146256,NA,NA,,NA,-0.252689,-0.232104
11.928,4.127856,-68.948592,NA,NA,,NA,-0.220481,-0.274073
11.932,4.047888,-69.249936,NA,NA,,NA,-0.118453,-0.238274
11.936,4.174032,-69.412992,NA,NA,,NA,0.068908,-0.060126
11.94,4.457376,-68.934576,NA,NA,,NA,0.332490,0.278057
11.944,4.852224,-68.216112,NA,NA,,NA,0.635520,0.712813
11.948,5.288592,-67.926960,NA,NA,,NA,0.921763,1.117183
11.952,5.614320,-67.939152,NA,NA,,NA,1.132148,1.377509
11.956,5.771232,-67.676160,NA,NA,,NA,1.222704,1.459706
11.96,5.815392,-67.293360,NA,NA,,NA,1.176994,1.387593
11.964,5.658048,-67.524720,NA,NA,,NA,1.010087,1.175543
11.968,5.320896,-68.210880,NA,NA,,NA,0.763511,0.830719
11.972,5.005008,-68.478384,NA,NA,,NA,0.492581,0.422874
11.976,4.614912,-68.521680,NA,NA,,NA,0.249658,0.090171
11.98,4.330464,-68.782656,NA,NA,,NA,0.068600,-0.066596
11.984,4.203984,-69.252048,NA,NA,,NA,-0.042841,-0.074763
11.988,4.267488,-69.233232,NA,NA,,NA,-0.098838,-0.047323
11.992,4.363920,-68.801568,NA,NA,,NA,-0.123071,-0.062017
11.996,4.354752,-68.705616,NA,NA,,NA,-0.135952,-0.105894
12.0,4.280928,-69.092256,NA,NA,,NA,-0.152320,-0.160683
12.004,4.290624,-69.225312,NA,NA,,NA,-0.165215,-0.163358
12.008,4.335504,-68.895648,NA,NA,,NA,-0.177091,-0.168553
12.012,4.324944,-68.688768,NA,NA,,NA,-0.186179,-0.182119
12.016,4.230240,-69.069792,NA,NA,,NA,-0.192048,-0.186046
12.02,4.226784,-69.303216,NA,NA,,NA,-0.194986,-0.180659
12.024,4.296720,-68.977248,NA,NA,,NA,-0.195242,-0.185383
12.028,4.329552,-68.659152,NA,NA,,NA,-0.192999,-0.199227
12.032,4.269552,-68.957040,NA,NA,,NA,-0.188887,-0.201140
12.036,4.251792,-69.271488,NA,NA,,NA,-0.184068,-0.187671
12.04,4.305696,-69.018144,NA,NA,,NA,-0.179563,-0.175466
12.044,4.348320,-68.636064,NA,NA,,NA,-0.175516,-0.171691
12.048,4.289760,-68.852016,NA,NA,,NA,-0.171180,-0.170126
12.052,4.244208,-69.241728,NA,NA,,NA,-0.165633,-0.167351
12.056,4.288656,-69.064176,NA,NA,,NA,-0.158644,-0.162369
12.06,4.383168,-68.626800,NA,NA,,NA,-0.150951,-0.152932
12.064,4.359216,-68.745360,NA,NA,,NA,-0.143703,-0.143822
12.068,4.326576,-69.153360,NA,NA,,NA,-0.137607,-0.141928
12.072,4.378032,-69.038976,NA,NA,,NA,-0.132638,-0.139998
12.076,4.404960,-68.632032,NA,NA,,NA,-0.128387,-0.126739
12.08,4.387584,-68.649696,NA,NA,,NA,-0.124423,-0.110397
12.084,4.349808,-69.070992,NA,NA,,NA,-0.120230,-0.107495
12.088,4.401792,-69.050160,NA,NA,,NA,-0.114833,-0.113790
12.092,4.454016,-68.654352,NA,NA,,NA,-0.106688,-0.111359
12.096,4.432272,-68.593680,NA,NA,,NA,-0.091264,-0.089252
12.1,4.397952,-68.960400,NA,NA,,NA,-0.074702,-0.071825
12.104,4.435584,-69.029328,NA,NA,,NA,-0.054885,-0.053454
12.108,4.480896,-68.664960,NA,NA,,NA,-0.033173,-0.032932
12.112,4.492416,-68.489088,NA,NA,,NA,-0.010173,-0.013115
12.116,4.493184,-68.786544,NA,NA,,NA,0.014665,0.006210
12.12,4.511136,-68.957760,NA,NA,,NA,0.042307,0.033250
12.124,4.570272,-68.640240,NA,NA,,NA,0.073009,0.071273
12.128,4.635168,-68.330016,NA,NA,,NA,0.105764,0.110347
12.132,4.626960,-68.566512,NA,NA,,NA,0.138630,0.140493
12.136,4.613520,-68.839008,NA,NA,,NA,0.169715,0.165012
12.14,4.686192,-68.577936,NA,NA,,NA,0.198069,0.192645
12.144,4.764624,-68.202144,NA,NA,,NA,0.223781,0.223006
12.148,4.757136,-68.375328,NA,NA,,NA,0.247213,0.249479
12.152,4.760640,-68.700720,NA,NA,,NA,0.268001,0.271866
12.156,4.823616,-68.504592,NA,NA,,NA,0.284516,0.293454
12.16,4.887312,-68.117760,NA,NA,,NA,0.293991,0.307794
12.164,4.856544,-68.219568,NA,NA,,NA,0.293253,0.303619
12.168,4.794144,-68.638416,NA,NA,,NA,0.279798,0.282251
12.172,4.796832,-68.585136,NA,NA,,NA,0.252896,0.253529
12.176,4.795632,-68.238144,NA,NA,,NA,0.214375,0.216650
12.18,4.718592,-68.311536,NA,NA,,NA,0.168545,0.165340
12.184,4.643424,-68.732544,NA,NA,,NA,0.121072,0.108725
12.188,4.629552,-68.788848,NA,NA,,NA,0.077281,0.064152
12.192,4.633872,-68.451984,NA,NA,,NA,0.036528,0.047533
12.196,4.582128,-68.422896,NA,NA,,NA,0.007386,0.024759
12.2,4.508016,-68.830656,NA,NA,,NA,-0.015928,0.007805
12.204,4.482432,-68.975520,NA,NA,,NA,-0.035902,-0.005386
12.208,4.527168,-68.639424,NA,NA,,NA,-0.054132,-0.025758
12.212,4.516656,-68.456304,NA,NA,,NA,-0.070606,-0.052791
12.216,4.428720,-68.844672,NA,NA,,NA,-0.084095,-0.068341
12.22,4.432464,-69.063504,NA,NA,,NA,-0.093326,-0.066433
12.224,4.502976,-68.757024,NA,NA,,NA,-0.098076,-0.062608
12.228,4.511040,-68.477232,NA,NA,,NA,-0.099416,-0.064581
12.232,4.442592,-68.777904,NA,NA,,NA,-0.099161,-0.064543
12.236,4.424112,-69.078624,NA,NA,,NA,-0.098921,-0.063476
12.24,4.477680,-68.830224,NA,NA,,NA,-0.099234,-0.070001
12.244,4.497168,-68.484576,NA,NA,,NA,-0.099444,-0.077366
12.248,4.459488,-68.686704,NA,NA,,NA,-0.098590,-0.072659
12.252,4.445616,-69.055728,NA,NA,,NA,-0.096548,-0.061473
12.256,4.473792,-68.897040,NA,NA,,NA,-0.094381,-0.057553
12.26,4.510608,-68.486832,NA,NA,,NA,-0.093640,-0.060955
12.264,4.451520,-68.629392,NA,NA,,NA,-0.095244,-0.066139
12.268,4.401600,-69.049152,NA,NA,,NA,-0.098812,-0.074311
12.272,4.462416,-68.939040,NA,NA,,NA,-0.103000,-0.083799
12.276,4.528800,-68.511024,NA,NA,,NA,-0.106538,-0.086517
12.28,4.490688,-68.562576,NA,NA,,NA,-0.108978,-0.081455
12.284,4.442160,-68.981616,NA,NA,,NA,-0.110416,-0.075810
12.288,4.470576,-68.964336,NA,NA,,NA,-0.111569,-0.079091
12.292,4.503936,-68.581488,NA,NA,,NA,-0.109799,-0.080454
12.296,4.472640,-68.520576,NA,NA,,NA,-0.105395,-0.087198
12.3,4.427856,-68.916144,NA,NA,,NA,-0.098822,-0.089269
12.304,4.452816,-69.000768,NA,NA,,NA,-0.092092,-0.074698
12.308,4.514064,-68.620944,NA,NA,,NA,-0.087708,-0.051644
12.312,4.503648,-68.480208,NA,NA,,NA,-0.086969,-0.042158
12.316,4.453872,-68.820096,NA,NA,,NA,-0.089066,-0.050814
12.32,4.471968,-68.986992,NA,NA,,NA,-0.091738,-0.061516
12.324,4.517376,-68.689776,NA,NA,,NA,-0.093070,-0.064708
12.328,4.532160,-68.427648,NA,NA,,NA,-0.092940,-0.065355
12.332,4.476576,-68.701968,NA,NA,,NA,-0.092911,-0.067355
12.336,4.445616,-68.999760,NA,NA,,NA,-0.094786,-0.069870
12.34,4.490832,-68.756880,NA,NA,,NA,-0.099037,-0.074349
12.344,4.542576,-68.417184,NA,NA,,NA,-0.104319,-0.081412
12.348,4.498656,-68.616432,NA,NA,,NA,-0.108533,-0.086733
12.352,4.446672,-68.976768,NA,NA,,NA,-0.110430,-0.086770
12.356,4.485792,-68.805264,NA,NA,,NA,-0.110274,-0.082577
12.36,4.521312,-68.427552,NA,NA,,NA,-0.109181,-0.077896
12.364,4.493280,-68.545824,NA,NA,,NA,-0.107909,-0.078276
12.368,4.457856,-68.940672,NA,NA,,NA,-0.106000,-0.086246
12.372,4.490688,-68.848944,NA,NA,,NA,-0.101943,-0.093371
12.376,4.542720,-68.446656,NA,NA,,NA,-0.094310,-0.085678
12.38,4.510512,-68.472048,NA,NA,,NA,-0.082810,-0.061282
12.384,4.463136,-68.864400,NA,NA,,NA,-0.067450,-0.050122
12.388,4.531152,-68.817840,NA,NA,,NA,-0.051831,-0.038874
12.392,4.612848,-68.404608,NA,NA,,NA,-0.036638,-0.036381
12.396,4.620432,-68.304528,NA,NA,,NA,-0.023055,-0.023769
12.4,4.566816,-68.676336,NA,NA,,NA,-0.011639,-0.000003
12.404,4.593792,-68.772624,NA,NA,,NA,-0.002091,0.008344
12.408,4.668192,-68.401824,NA,NA,,NA,0.006700,-0.012350
12.412,4.656336,-68.230512,NA,NA,,NA,0.015791,-0.029035
12.416,4.590384,-68.582256,NA,NA,,NA,0.024847,-0.003354
12.42,4.624704,-68.758896,NA,NA,,NA,0.031517,0.045884
12.424,4.695408,-68.423184,NA,NA,,NA,0.032451,0.064670
12.428,4.726752,-68.115744,NA,NA,,NA,0.025312,0.038965
12.432,4.684992,-68.388192,NA,NA,,NA,0.010214,0.001708
12.436,4.661088,-68.699136,NA,NA,,NA,-0.010490,-0.026414
12.44,4.662528,-68.497392,NA,NA,,NA,-0.033761,-0.054905
12.444,4.656240,-68.182464,NA,NA,,NA,-0.057380,-0.088322
12.448,4.583472,-68.433312,NA,NA,,NA,-0.080477,-0.117008
12.452,4.514304,-68.846208,NA,NA,,NA,-0.103048,-0.138990
12.456,4.536576,-68.683536,NA,NA,,NA,-0.124969,-0.159565
12.46,4.567872,-68.282544,NA,NA,,NA,-0.145281,-0.177646
12.464,4.510176,-68.432208,NA,NA,,NA,-0.162294,-0.191942
12.468,4.444848,-68.863776,NA,NA,,NA,-0.174350,-0.204669
12.472,4.461120,-68.764656,NA,NA,,NA,-0.180677,-0.209774
12.476,4.533024,-68.329008,NA,NA,,NA,-0.181868,-0.200668
12.48,4.517952,-68.371920,NA,NA,,NA,-0.177902,-0.178382
12.484,4.451136,-68.798112,NA,NA,,NA,-0.176489,-0.183380
12.488,4.455072,-68.804112,NA,NA,,NA,-0.180235,-0.192144
12.492,4.527984,-68.387712,NA,NA,,NA,-0.192771,-0.188694
12.496,4.516224,-68.323728,NA,NA,,NA,-0.212797,-0.190473
12.5,4.441728,-68.739696,NA,NA,,NA,-0.229373,-0.227740
12.504,4.439280,-68.845584,NA,NA,,NA,-0.220105,-0.288193
12.508,4.424400,-68.547840,NA,NA,,NA,-0.156005,-0.309117
12.512,4.323456,-68.478048,NA,NA,,NA,-0.013558,-0.215452
12.516,4.338864,-68.753184,NA,NA,,NA,0.211099,0.042737
12.52,4.538592,-68.735808,NA,NA,,NA,0.494088,0.450003
12.524,4.878528,-68.129328,NA,NA,,NA,0.787017,0.896413
12.528,5.316576,-67.459248,NA,NA,,NA,1.030741,1.229969
12.532,5.706960,-67.309104,NA,NA,,NA,1.173545,1.371859
12.536,5.937216,-67.345008,NA,NA,,NA,1.185947,1.351009
12.54,6.070752,-67.015680,NA,NA,,NA,1.067945,1.212208
12.544,6.071232,-66.732240,NA,NA,,NA,0.848401,0.948077
12.548,5.827008,-67.166496,NA,NA,,NA,0.576964,0.564113
12.552,5.494416,-67.805856,NA,NA,,NA,0.309971,0.163117
12.556,5.109744,-68.028096,NA,NA,,NA,0.093960,-0.105634
12.56,4.768416,-68.033280,NA,NA,,NA,-0.047450,-0.182314
12.564,4.626336,-68.280144,NA,NA,,NA,-0.117213,-0.140173
12.568,4.525344,-68.713440,NA,NA,,NA,-0.137288,-0.091751
12.572,4.561872,-68.597520,NA,NA,,NA,-0.134929,-0.086430
12.576,4.602000,-68.228880,NA,NA,,NA,-0.135214,-0.101053
12.58,4.535904,-68.296896,NA,NA,,NA,-0.138609,-0.111675
12.584,4.466928,-68.713104,NA,NA,,NA,-0.149536,-0.115987
12.588,4.492944,-68.725008,NA,NA,,NA,-0.163445,-0.132348
12.592,4.539024,-68.331648,NA,NA,,NA,-0.175469,-0.159522
12.596,4.522032,-68.260032,NA,NA,,NA,-0.182694,-0.170150
12.6,4.451088,-68.673696,NA,NA,,NA,-0.184756,-0.151403
12.604,4.480512,-68.770992,NA,NA,,NA,-0.183278,-0.130687
12.608,4.534944,-68.399184,NA,NA,,NA,-0.180684,-0.134850
12.612,4.521792,-68.239776,NA,NA,,NA,-0.179001,-0.146222
12.616,4.462608,-68.591232,NA,NA,,NA,-0.179004,-0.136038
12.62,4.466496,-68.793552,NA,NA,,NA,-0.179879,-0.117844
12.624,4.512096,-68.494464,NA,NA,,NA,-0.179554,-0.121626
12.628,4.523952,-68.219136,NA,NA,,NA,-0.175704,-0.136825
12.632,4.462800,-68.516016,NA,NA,,NA,-0.167159,-0.131177
12.636,4.464528,-68.807040,NA,NA,,NA,-0.154895,-0.106956
12.64,4.519344,-68.544576,NA,NA,,NA,-0.141634,-0.090747
12.644,4.547856,-68.188416,NA,NA,,NA,-0.130146,-0.086384
12.648,4.504704,-68.420736,NA,NA,,NA,-0.121656,-0.080131
12.652,4.450224,-68.815920,NA,NA,,NA,-0.115460,-0.072282
12.656,4.503504,-68.612352,NA,NA,,NA,-0.109846,-0.069301
